ToiletID,URL,Name,Address1,Town,State,Postcode,Parking,BabyChange,Latitude,Longitude
3906,https://toiletmap.gov.au/toilet/3906,The Basin Triangle,1332 Mountain Highway,The Basin,Victoria,3154,FALSE,TRUE,-37.85683552,145.3160108
3908,https://toiletmap.gov.au/toilet/3908,Benedikt Reserve,Rosehill Street,Scoresby,Victoria,3179,FALSE,FALSE,-37.89292239,145.2359171
3909,https://toiletmap.gov.au/toilet/3909,Scoresby Reserve,17 Darryl Street,Scoresby,Victoria,3179,FALSE,FALSE,-37.89792008,145.2307192
3910,https://toiletmap.gov.au/toilet/3910,Tormore Road Reserve,16 Tormore Road,Boronia,Victoria,3155,TRUE,FALSE,-37.85921472,145.280281
3911,https://toiletmap.gov.au/toilet/3911,Walker Reserve,29-39 Tyner Road,Wantirna South,Victoria,3152,TRUE,FALSE,-37.87310381,145.2381774
3912,https://toiletmap.gov.au/toilet/3912,Dorset Square Shopping Centre,Turner Road,Boronia,Victoria,3155,TRUE,FALSE,-37.86147345,145.2866888
3913,https://toiletmap.gov.au/toilet/3913,Kings Park,Off Willow Road,Upper Ferntree Gully,Victoria,3156,TRUE,FALSE,-37.89463792,145.3015188
3996,https://toiletmap.gov.au/toilet/3996,Visitor Information Centre,Corner of Albert and Victoria Streets,Creswick,Victoria,3363,TRUE,FALSE,-37.42271,143.89497
3997,https://toiletmap.gov.au/toilet/3997,Hammon Park,Water Street,Creswick,Victoria,3363,FALSE,FALSE,-37.4246267,143.8967682
3998,https://toiletmap.gov.au/toilet/3998,Fire Track,Bridge Street,Creswick,Victoria,3363,FALSE,FALSE,-37.41882068,143.8962251
3999,https://toiletmap.gov.au/toilet/3999,Collins Place,Fraser Street,Clunes,Victoria,3370,FALSE,FALSE,-37.2937382,143.7863545
4000,https://toiletmap.gov.au/toilet/4000,Victoria Park 3,Ligar Street,Clunes,Victoria,3370,FALSE,FALSE,-37.29254617,143.7880224
4001,https://toiletmap.gov.au/toilet/4001,Newlyn Recreation Reserve,Midland Highway,Newlyn North,Victoria,3364,TRUE,FALSE,-37.40703656,143.9891626
4002,https://toiletmap.gov.au/toilet/4002,Visitor Information Centre,Ballan-Daylesford Road,Daylesford,Victoria,3460,TRUE,TRUE,-37.34391047,144.1418673
4003,https://toiletmap.gov.au/toilet/4003,Lake Daylesford Car Park,Leggatt Street,Sailors Hill,Victoria,3461,FALSE,FALSE,-37.34808054,144.1373214
4004,https://toiletmap.gov.au/toilet/4004,Lake Daylesford Old Swimming Pool,Chatfield Avenue,Sailors Hill,Victoria,3461,FALSE,FALSE,-37.34977957,144.1361965
4005,https://toiletmap.gov.au/toilet/4005,Victoria Park 2,Ballan-Daylesford Road,Sailors Hill,Victoria,3461,FALSE,FALSE,-37.35577161,144.1353416
4006,https://toiletmap.gov.au/toilet/4006,Victoria Park 1,Ballan-Daylesford Road,Sailors Hill,Victoria,3461,FALSE,FALSE,-37.35828058,144.1391886
4007,https://toiletmap.gov.au/toilet/4007,Wombat Hill Gardens (East),Wombat Hill Gardens,Daylesford,Victoria,3460,FALSE,FALSE,-37.34355436,144.1484557
4008,https://toiletmap.gov.au/toilet/4008,Lost Childrens Reserve,Off Midland Highway,Sailors Hill,Victoria,3461,FALSE,FALSE,-37.34201059,144.1301014
4009,https://toiletmap.gov.au/toilet/4009,Mineral Springs Reserve,Mineral Springs Reserve Road,Hepburn Springs,Victoria,3461,TRUE,FALSE,-37.31168293,144.1430009
4011,https://toiletmap.gov.au/toilet/4011,Quarry Street Reserve,Quarry Street,Trentham,Victoria,3458,FALSE,FALSE,-37.3870657,144.3202145
4013,https://toiletmap.gov.au/toilet/4013,Market Street,Market Street,Trentham,Victoria,3458,FALSE,FALSE,-37.38941669,144.3228945
4031,https://toiletmap.gov.au/toilet/4031,Jackson Court Shops,Jackson Court,Doncaster East,Victoria,3109,FALSE,FALSE,-37.78826944,145.1489931
4032,https://toiletmap.gov.au/toilet/4032,Donvale Reserve,Noonan Way,Donvale,Victoria,3111,FALSE,FALSE,-37.79573788,145.1757124
4033,https://toiletmap.gov.au/toilet/4033,Reischiecks Reserve,George Street,Doncaster,Victoria,3108,FALSE,FALSE,-37.77865144,145.1418794
4034,https://toiletmap.gov.au/toilet/4034,Koonung Park,Balwyn Road,Bulleen,Victoria,3105,FALSE,FALSE,-37.77904677,145.0884742
4035,https://toiletmap.gov.au/toilet/4035,Ruffey Lake Park 1,Church Road,Doncaster,Victoria,3108,FALSE,FALSE,-37.77593556,145.1394431
4036,https://toiletmap.gov.au/toilet/4036,Colman Park,Colman Road,Warrandyte South,Victoria,3134,FALSE,FALSE,-37.76699778,145.2393233
4037,https://toiletmap.gov.au/toilet/4037,Timber Ridge Reserve,Marianne Way,Templestowe Lower,Victoria,3107,FALSE,FALSE,-37.77621084,145.1071656
4038,https://toiletmap.gov.au/toilet/4038,Ruffey Lake Park 3,Victoria Street,Doncaster East,Victoria,3109,FALSE,FALSE,-37.77736867,145.1449878
4039,https://toiletmap.gov.au/toilet/4039,Bridge & Bus Stop,Kangaroo Ground-Warrandyte Road,Warrandyte,Victoria,3113,FALSE,FALSE,-37.73670664,145.2226561
4040,https://toiletmap.gov.au/toilet/4040,Stiggants Reserve,Stiggant Street,Warrandyte,Victoria,3113,FALSE,FALSE,-37.74129432,145.2095924
4041,https://toiletmap.gov.au/toilet/4041,Warrandyte Reserve,Taroona Avenue,Warrandyte,Victoria,3113,FALSE,FALSE,-37.74644513,145.2072066
4042,https://toiletmap.gov.au/toilet/4042,Ruffey Lake Park 2,The Boulevarde,Doncaster,Victoria,3108,FALSE,FALSE,-37.77689419,145.1328931
4043,https://toiletmap.gov.au/toilet/4043,Templestowe Reserve,Hawtin Street,Templestowe,Victoria,3106,FALSE,FALSE,-37.7541684,145.1364872
4044,https://toiletmap.gov.au/toilet/4044,Wonga Park,Old Yarra Road,Wonga Park,Victoria,3115,FALSE,FALSE,-37.73885375,145.2690919
4045,https://toiletmap.gov.au/toilet/4045,Schramms Reserve,JJ Tully Drive,Doncaster,Victoria,3108,FALSE,FALSE,-37.7840434,145.1336521
4193,https://toiletmap.gov.au/toilet/4193,Ganes Reserve,Ocean Road,Point Lonsdale,Victoria,3225,TRUE,FALSE,-38.28794775,144.6067565
4194,https://toiletmap.gov.au/toilet/4194,Lighthouse Reserve,Point Lonsdale Road,Point Lonsdale,Victoria,3225,TRUE,FALSE,-38.29040875,144.6142523
4195,https://toiletmap.gov.au/toilet/4195,Point Lonsdale Foreshore,Point Lonsdale Road,Point Lonsdale,Victoria,3225,TRUE,TRUE,-38.28661923,144.6147613
4198,https://toiletmap.gov.au/toilet/4198,Citizen's Park,Gellibrand Street,Queenscliff,Victoria,3225,TRUE,FALSE,-38.26937752,144.662133
4199,https://toiletmap.gov.au/toilet/4199,Princess Park,Tobin Drive,Queenscliff,Victoria,3225,TRUE,FALSE,-38.26683138,144.664581
4200,https://toiletmap.gov.au/toilet/4200,Weeroona Parade,Weeroona Parade,Queenscliff,Victoria,3225,TRUE,FALSE,-38.26590793,144.6668895
4202,https://toiletmap.gov.au/toilet/4202,J L Jordan Reserve - Boat Ramp,Hesse Street Extension,Queenscliff,Victoria,3225,TRUE,FALSE,-38.26378439,144.6638019
4203,https://toiletmap.gov.au/toilet/4203,Hesse Street,Hesse Street,Queenscliff,Victoria,3225,TRUE,FALSE,-38.26748562,144.6614941
4214,https://toiletmap.gov.au/toilet/4214,Kyneton Cemetery,Redesdale Road,Kyneton,Victoria,3444,FALSE,FALSE,-37.22815046,144.4577976
4215,https://toiletmap.gov.au/toilet/4215,Kyneton Mineral Springs Reserve,Kyneton Mineral Springs Reserve,Kyneton,Victoria,3444,FALSE,FALSE,-37.2370376,144.4231208
4216,https://toiletmap.gov.au/toilet/4216,Kyneton Saleyards,Saleyards Road,Kyneton,Victoria,3444,FALSE,FALSE,-37.23707425,144.4545533
4217,https://toiletmap.gov.au/toilet/4217,Beauchamp Street,Beauchamp Street,Kyneton,Victoria,3444,FALSE,FALSE,-37.24095048,144.4447069
4218,https://toiletmap.gov.au/toilet/4218,Mollison Street,Mollison Street,Kyneton,Victoria,3444,FALSE,FALSE,-37.24348234,144.4547409
4219,https://toiletmap.gov.au/toilet/4219,Kyneton Showgrounds 2,Mollison Street,Kyneton,Victoria,3444,FALSE,FALSE,-37.24439346,144.4548781
4221,https://toiletmap.gov.au/toilet/4221,Mitchell Street,Mitchell Street,Kyneton,Victoria,3444,FALSE,FALSE,-37.24150596,144.4461474
4222,https://toiletmap.gov.au/toilet/4222,Hutton Street,Hutton Street,Kyneton,Victoria,3444,FALSE,TRUE,-37.24667078,144.4529905
4223,https://toiletmap.gov.au/toilet/4223,Mechanics Reserve,Baynton Street,Kyneton,Victoria,3444,FALSE,FALSE,-37.24923403,144.4520528
4225,https://toiletmap.gov.au/toilet/4225,Kyneton Botanic Gardens 2,Ebden Street,Kyneton,Victoria,3444,FALSE,FALSE,-37.25398541,144.4513027
4227,https://toiletmap.gov.au/toilet/4227,Tylden Woodend Road,Tylden Woodend Road,Tylden,Victoria,3444,FALSE,FALSE,-37.32636604,144.4066299
4228,https://toiletmap.gov.au/toilet/4228,Gilbert Gordon Oval,Davy Street,Woodend,Victoria,3442,FALSE,FALSE,-37.35254481,144.5288635
4229,https://toiletmap.gov.au/toilet/4229,Campaspe Park,Campaspe Drive,Woodend,Victoria,3442,FALSE,FALSE,-37.3539827,144.5310204
4230,https://toiletmap.gov.au/toilet/4230,Racecourse Reserve ( By Stadium),Forest Street,Woodend,Victoria,3442,FALSE,FALSE,-37.3538265,144.523237
4231,https://toiletmap.gov.au/toilet/4231,Woodend Racecourse Reserve (By Grandstand),Forest Street,Woodend,Victoria,3442,FALSE,FALSE,-37.35295687,144.519549
4232,https://toiletmap.gov.au/toilet/4232,Anslow Street,Nicholson Street,Woodend,Victoria,3442,FALSE,FALSE,-37.35663049,144.5286337
4233,https://toiletmap.gov.au/toilet/4233,Lancefield,High Street,Lancefield,Victoria,3435,FALSE,FALSE,-37.27736711,144.7347833
4234,https://toiletmap.gov.au/toilet/4234,Romsey Lions Park,Melbourne-Lancefield Road,Romsey,Victoria,3434,FALSE,FALSE,-37.34653913,144.7420264
4235,https://toiletmap.gov.au/toilet/4235,Darraweit Guim Tennis Courts,Bolinda Darraweit Road,Darraweit Guim,Victoria,3756,FALSE,FALSE,-37.40334042,144.8984989
4236,https://toiletmap.gov.au/toilet/4236,Lions Park,Gisborne-Kilmore Road,Riddells Creek,Victoria,3431,FALSE,FALSE,-37.46269446,144.6772721
4238,https://toiletmap.gov.au/toilet/4238,Salisbury Road,Salisbury Road,Macedon,Victoria,3440,FALSE,FALSE,-37.40562218,144.5799542
4239,https://toiletmap.gov.au/toilet/4239,Tony Clarke Recreation Reserve,Waterfalls Road,Macedon,Victoria,3440,FALSE,FALSE,-37.4172412,144.5721231
4240,https://toiletmap.gov.au/toilet/4240,Centennial Park,Mt Macedon Road,Macedon,Victoria,3440,FALSE,FALSE,-37.42216634,144.5817231
4241,https://toiletmap.gov.au/toilet/4241,Smith Street,Smith Street,Macedon,Victoria,3440,FALSE,FALSE,-37.42383607,144.5623201
4242,https://toiletmap.gov.au/toilet/4242,Ross Watt Reserve,Station Road,New Gisborne,Victoria,3438,FALSE,FALSE,-37.46561623,144.597454
4243,https://toiletmap.gov.au/toilet/4243,Sankey Reserve,Aitken Street,Gisborne,Victoria,3437,FALSE,FALSE,-37.483889,144.5935253
4244,https://toiletmap.gov.au/toilet/4244,Gisborne Botanical Gardens,Station Street,Gisborne,Victoria,3437,FALSE,FALSE,-37.48336962,144.5914477
4245,https://toiletmap.gov.au/toilet/4245,Gardiner Reserve,Aitken Street,Gisborne,Victoria,3437,FALSE,FALSE,-37.48596664,144.5919672
4246,https://toiletmap.gov.au/toilet/4246,Gardiner Reserve,Hamilton Street,Gisborne,Victoria,3437,FALSE,FALSE,-37.48733936,144.5919301
4247,https://toiletmap.gov.au/toilet/4247,Dixon Field Reserve,Robertson Street,Gisborne,Victoria,3437,FALSE,FALSE,-37.48451983,144.5826551
4248,https://toiletmap.gov.au/toilet/4248,Barringo Reserve,Barringo Road,New Gisborne,Victoria,3438,FALSE,FALSE,-37.42040965,144.6189742
4249,https://toiletmap.gov.au/toilet/4249,Bullengarook Reserve,Gisborne Bacchus Marsh Road,Bullengarook,Victoria,3437,FALSE,FALSE,-37.48751054,144.518808
4330,https://toiletmap.gov.au/toilet/4330,Burwood Highway,Off Burwood Highway,Belgrave,Victoria,3160,FALSE,FALSE,-37.90923529,145.3551524
4331,https://toiletmap.gov.au/toilet/4331,Upper Ferntree Gully Station,Railway Avenue,Upper Ferntree Gully,Victoria,3156,FALSE,FALSE,-37.89291975,145.3088139
4332,https://toiletmap.gov.au/toilet/4332,Boronia Station,Erica Avenue,Boronia,Victoria,3155,FALSE,FALSE,-37.86001734,145.2842912
4333,https://toiletmap.gov.au/toilet/4333,Lilydale Station,William Street East E,Lilydale,Victoria,3140,FALSE,FALSE,-37.75503929,145.3482618
4334,https://toiletmap.gov.au/toilet/4334,Mooroolbark Station,Brice Avenue,Mooroolbark,Victoria,3138,FALSE,FALSE,-37.78481343,145.3124263
4335,https://toiletmap.gov.au/toilet/4335,Croydon Station,Railway Grove,Croydon,Victoria,3136,FALSE,FALSE,-37.79577429,145.2798924
4337,https://toiletmap.gov.au/toilet/4337,Mitcham Station,Calcutta Street,Mitcham,Victoria,3132,FALSE,FALSE,-37.81798625,145.1929232
4339,https://toiletmap.gov.au/toilet/4339,Camberwell Station,Burke Road,Hawthorn East,Victoria,3123,FALSE,FALSE,-37.82664892,145.0578578
4340,https://toiletmap.gov.au/toilet/4340,Ashburton Station,Aitchison Avenue,Ashburton,Victoria,3147,FALSE,FALSE,-37.86196294,145.0813862
4341,https://toiletmap.gov.au/toilet/4341,Glenferrie Station,Don Arcade,Hawthorn,Victoria,3122,FALSE,FALSE,-37.82148564,145.0360616
4342,https://toiletmap.gov.au/toilet/4342,Burnley Station,Madden Grove,Burnley,Victoria,3121,FALSE,FALSE,-37.827643,145.0076407
4343,https://toiletmap.gov.au/toilet/4343,East Malvern Station,Malvern Road,Malvern East,Victoria,3145,FALSE,FALSE,-37.87690958,145.0693834
4344,https://toiletmap.gov.au/toilet/4344,Mount Waverly Station,Miller Crescent,Mount Waverley,Victoria,3149,FALSE,FALSE,-37.87534962,145.1283675
4345,https://toiletmap.gov.au/toilet/4345,Glen Waverly Station,Coleman Parade,Glen Waverley,Victoria,3150,FALSE,FALSE,-37.87963241,145.1626595
4346,https://toiletmap.gov.au/toilet/4346,Bayswater Station,Station St,Bayswater,Victoria,3153,FALSE,FALSE,-37.8417896,145.268257
4347,https://toiletmap.gov.au/toilet/4347,Hurstbridge Station,Heidelberg-Kinglake Road,Hurstbridge,Victoria,3099,FALSE,FALSE,-37.63917311,145.1924443
4348,https://toiletmap.gov.au/toilet/4348,Diamond Creek Station,George Street,Diamond Creek,Victoria,3089,FALSE,FALSE,-37.67333117,145.1589406
4349,https://toiletmap.gov.au/toilet/4349,Eltham Station,Main Road,Eltham North,Victoria,3095,FALSE,FALSE,-37.71445106,145.1471931
4350,https://toiletmap.gov.au/toilet/4350,Greensborough Station,Poulter Avenue,Greensborough,Victoria,3088,FALSE,FALSE,-37.70433473,145.1085759
4351,https://toiletmap.gov.au/toilet/4351,Watsonia Station,Watsonia Road,Watsonia,Victoria,3087,FALSE,FALSE,-37.71147839,145.0833028
4352,https://toiletmap.gov.au/toilet/4352,Macleod Station,Birdwood Avenue,Macleod,Victoria,3085,FALSE,FALSE,-37.7262367,145.0691253
4353,https://toiletmap.gov.au/toilet/4353,Heidelberg Station,Studley Road,Heidelberg Heights,Victoria,3081,FALSE,FALSE,-37.75727605,145.0606773
4354,https://toiletmap.gov.au/toilet/4354,Ivanhoe Station,Norman Street,Ivanhoe,Victoria,3079,FALSE,FALSE,-37.76884342,145.0456658
4355,https://toiletmap.gov.au/toilet/4355,Epping Station,Cooper Street,Epping,Victoria,3076,FALSE,FALSE,-37.652992,145.028064
4356,https://toiletmap.gov.au/toilet/4356,Thomastown Station,Station Street,Thomastown,Victoria,3074,FALSE,FALSE,-37.68028117,145.0143561
4357,https://toiletmap.gov.au/toilet/4357,Reservoir Station,Spring Street,Reservoir,Victoria,3073,FALSE,FALSE,-37.71709283,145.0069285
4359,https://toiletmap.gov.au/toilet/4359,Bell Station,Garnet Street,Preston,Victoria,3072,FALSE,FALSE,-37.74569886,145.0001388
4360,https://toiletmap.gov.au/toilet/4360,Clifton Hill Station,Hoddle Street,Clifton Hill,Victoria,3068,FALSE,FALSE,-37.78872203,144.9953766
4361,https://toiletmap.gov.au/toilet/4361,Jolimont Station,Wellington Parade,East Melbourne,Victoria,3002,FALSE,FALSE,-37.81646716,144.9836303
4362,https://toiletmap.gov.au/toilet/4362,Richmond Station,Adolph Street,Richmond,Victoria,3121,FALSE,FALSE,-37.82393891,144.9892317
4363,https://toiletmap.gov.au/toilet/4363,Flinders Street Station,Flinders Street,Melbourne,Victoria,3000,FALSE,FALSE,-37.81823386,144.9669741
4364,https://toiletmap.gov.au/toilet/4364,Southern Cross Station,Spencer Street,Docklands,Victoria,3008,FALSE,FALSE,-37.81808,144.95364
4365,https://toiletmap.gov.au/toilet/4365,Ascot Vale Station,The Crescent,Ascot Vale,Victoria,3032,FALSE,FALSE,-37.77543801,144.9219349
4366,https://toiletmap.gov.au/toilet/4366,Flemington Bridge Station,Flemington Road,North Melbourne,Victoria,3051,FALSE,FALSE,-37.78805767,144.9396158
4367,https://toiletmap.gov.au/toilet/4367,Melbourne Central City Loop,La Trobe Street,Melbourne,Victoria,3000,FALSE,FALSE,-37.80981201,144.9628186
4368,https://toiletmap.gov.au/toilet/4368,Moorabbin Station,Nepean Highway,Moorabbin,Victoria,3189,FALSE,FALSE,-37.93476607,145.0366329
4369,https://toiletmap.gov.au/toilet/4369,Mordialloc Station,Albert Street,Mordialloc,Victoria,3195,FALSE,FALSE,-38.00649858,145.0875986
4370,https://toiletmap.gov.au/toilet/4370,Newport Station,Hall Street,Newport,Victoria,3015,FALSE,FALSE,-37.84333697,144.8836416
4371,https://toiletmap.gov.au/toilet/4371,North Melbourne Station,Railway Street,West Melbourne,Victoria,3003,FALSE,FALSE,-37.80715758,144.941628
4372,https://toiletmap.gov.au/toilet/4372,Oakleigh Station,Haughton Road,Oakleigh,Victoria,3166,FALSE,FALSE,-37.90048163,145.0884357
4373,https://toiletmap.gov.au/toilet/4373,Pakenham Station,Railway Avenue,Pakenham,Victoria,3810,FALSE,FALSE,-38.08067915,145.4866575
4374,https://toiletmap.gov.au/toilet/4374,Parliament City Loop,Spring Street,East Melbourne,Victoria,3002,FALSE,FALSE,-37.81185271,144.9731839
4375,https://toiletmap.gov.au/toilet/4375,St Albans Station,St Albans Road,St Albans,Victoria,3021,FALSE,FALSE,-37.74475526,144.7999588
4376,https://toiletmap.gov.au/toilet/4376,Sandringham Station,Station Street,Sandringham,Victoria,3191,FALSE,FALSE,-37.95027713,145.004603
4377,https://toiletmap.gov.au/toilet/4377,South Yarra Station,Yarra Street,South Yarra,Victoria,3141,FALSE,FALSE,-37.83814062,144.9923657
4378,https://toiletmap.gov.au/toilet/4378,Springvale Station,Sandown Road,Springvale,Victoria,3171,FALSE,FALSE,-37.94941787,145.1533321
4379,https://toiletmap.gov.au/toilet/4379,Sunshine Station,Station Place,Sunshine,Victoria,3020,FALSE,FALSE,-37.78766171,144.8323592
4380,https://toiletmap.gov.au/toilet/4380,Werribee Station,Comben Drive,Werribee,Victoria,3030,FALSE,FALSE,-37.89937808,144.6614402
4381,https://toiletmap.gov.au/toilet/4381,Williamstown Station,Kororoit Creek Road,Newport,Victoria,3015,FALSE,FALSE,-37.85736353,144.8890956
4382,https://toiletmap.gov.au/toilet/4382,Bentleigh Station,Centre Road,Bentleigh East,Victoria,3165,FALSE,FALSE,-37.91784944,145.0369505
4383,https://toiletmap.gov.au/toilet/4383,Gloucester Avenue,Off Gloucester Avenue,Berwick,Victoria,3806,FALSE,FALSE,-38.03966723,145.3449369
4384,https://toiletmap.gov.au/toilet/4384,Brighton Beach,Station Walk,Brighton,Victoria,3186,FALSE,FALSE,-37.9261643,144.9890393
4385,https://toiletmap.gov.au/toilet/4385,Railway Crescent,Railway Crescent,Jacana,Victoria,3047,FALSE,FALSE,-37.68344913,144.9193894
4386,https://toiletmap.gov.au/toilet/4386,Carrum Station,Nepean Highway,Carrum,Victoria,3197,FALSE,FALSE,-38.07592658,145.12267
4387,https://toiletmap.gov.au/toilet/4387,Caulfield Station,Sir John Monash Drive,Caulfield East,Victoria,3145,FALSE,FALSE,-37.87768928,145.0428477
4388,https://toiletmap.gov.au/toilet/4388,Cheltenham Station,Railway Walk,Cheltenham,Victoria,3192,FALSE,FALSE,-37.96693222,145.0548355
4389,https://toiletmap.gov.au/toilet/4389,Clayton Station,Carinish Road,Clayton,Victoria,3168,FALSE,FALSE,-37.92461037,145.1204855
4390,https://toiletmap.gov.au/toilet/4390,Coburg Station,Victoria Street,Coburg,Victoria,3058,FALSE,FALSE,-37.74284154,144.9632908
4391,https://toiletmap.gov.au/toilet/4391,Cranbourne Station,George Street,Cranbourne East,Victoria,,FALSE,FALSE,-38.09950414,145.2805509
4392,https://toiletmap.gov.au/toilet/4392,Dandenong Station,Foster Street,Dandenong,Victoria,3175,FALSE,FALSE,-37.98987104,145.2093953
4393,https://toiletmap.gov.au/toilet/4393,Elsternwick Station,Elsternwick Place,Elsternwick,Victoria,3185,FALSE,FALSE,-37.88489786,145.0010442
4394,https://toiletmap.gov.au/toilet/4394,Essendon Station,Rose Street,Essendon,Victoria,3040,FALSE,FALSE,-37.75569669,144.9162854
4395,https://toiletmap.gov.au/toilet/4395,Flagstaff City Loop,La Trobe Street,Melbourne,Victoria,3000,FALSE,FALSE,-37.81195695,144.9561421
4396,https://toiletmap.gov.au/toilet/4396,Footscray Station,Irving Street,Footscray,Victoria,3011,FALSE,FALSE,-37.80093843,144.903433
4397,https://toiletmap.gov.au/toilet/4397,Frankston Station,Young Street,Frankston,Victoria,3199,FALSE,FALSE,-38.14324114,145.1260215
4398,https://toiletmap.gov.au/toilet/4398,Glenroy Station,Dowd Place,Glenroy,Victoria,3046,FALSE,FALSE,-37.70434115,144.9171653
4399,https://toiletmap.gov.au/toilet/4399,Gowrie Station,Wells Court,Fawkner,Victoria,3060,FALSE,FALSE,-37.69983131,144.9587554
4400,https://toiletmap.gov.au/toilet/4400,Laverton Station,Railway Avenue,Laverton,Victoria,3028,FALSE,FALSE,-37.86363261,144.7728663
4616,https://toiletmap.gov.au/toilet/4616,Lauriston Reservoir,Lauriston Reservoir,Lauriston,Victoria,3444,TRUE,FALSE,-37.25312326,144.3814392
4617,https://toiletmap.gov.au/toilet/4617,Malmsbury Reservoir,Malmsbury Reservoir,Malmsbury,Victoria,3446,TRUE,FALSE,-37.194418,144.3755843
4618,https://toiletmap.gov.au/toilet/4618,Barkers Creek Reservoir,Mcivor Road,Harcourt North,Victoria,3453,TRUE,FALSE,-36.96868586,144.2761038
4619,https://toiletmap.gov.au/toilet/4619,Bellfield Reservoir,Tymna Drive,Halls Gap,Victoria,3381,FALSE,FALSE,-37.17681368,142.5396538
4620,https://toiletmap.gov.au/toilet/4620,Halls Gap,Sundial Ave,Halls Gap,Victoria,3381,FALSE,FALSE,-37.17321365,142.5402538
4621,https://toiletmap.gov.au/toilet/4621,Wartook Reservoir,Wartook Road,Zumsteins,Victoria,3401,FALSE,FALSE,-37.0923792,142.4323084
4622,https://toiletmap.gov.au/toilet/4622,Lake Lonsdale,Stawell-Sandbar-Ledc Road,Mount Dryden,Victoria,,FALSE,FALSE,-37.01071189,142.6096499
4623,https://toiletmap.gov.au/toilet/4623,Rocklands Reservoir,Chetwynd Junction Road,Connewirricoo,Victoria,3318,FALSE,FALSE,-37.23292644,141.4596694
4624,https://toiletmap.gov.au/toilet/4624,Toolondo Reservoir,Wonwondah Road,Toolondo,Victoria,3401,FALSE,FALSE,-36.99021943,141.9374587
4625,https://toiletmap.gov.au/toilet/4625,Green Lake,East Road,Longerenong,Victoria,3399,FALSE,FALSE,-36.71071366,142.2969489
4770,https://toiletmap.gov.au/toilet/4770,West Barwon Reservoir,Forrest-Apollo Bay Road,Forrest,Victoria,3236,TRUE,FALSE,-38.53051308,143.7209398
4805,https://toiletmap.gov.au/toilet/4805,Cape Otway Road 1,Cape Otway Road,Wurdiboluc,Victoria,3241,FALSE,FALSE,-38.30179434,144.0377712
4807,https://toiletmap.gov.au/toilet/4807,Cape Otway Road 2,Cape Otway Road,Wurdiboluc,Victoria,3241,FALSE,FALSE,-38.29467118,144.0475259
4808,https://toiletmap.gov.au/toilet/4808,Cape Otway Road 3,Cape Otway Road,Wurdiboluc,Victoria,3241,TRUE,FALSE,-38.2873921,144.0511277
5082,https://toiletmap.gov.au/toilet/5082,Thomas Street Reserve,Thomas Street,Thomastown,Victoria,3074,FALSE,FALSE,-37.67576249,145.0080047
5083,https://toiletmap.gov.au/toilet/5083,Main Street Recreation Reserve,Main Street,Thomastown,Victoria,3074,FALSE,FALSE,-37.67790363,145.0058466
5085,https://toiletmap.gov.au/toilet/5085,May Road Senior Citizens Centre,May Road,Lalor,Victoria,3075,FALSE,FALSE,-37.67315978,145.0189304
5086,https://toiletmap.gov.au/toilet/5086,Lalor Reserve,Sydney Crescent,Lalor,Victoria,3075,FALSE,FALSE,-37.66629037,145.0226411
5087,https://toiletmap.gov.au/toilet/5087,Partridge Street Reserve,Partridge Street,Lalor,Victoria,3075,FALSE,FALSE,-37.66319435,145.0234261
5088,https://toiletmap.gov.au/toilet/5088,WA Smith Reserve,Darebin Drive,Lalor,Victoria,3075,FALSE,FALSE,-37.66863224,145.036037
5089,https://toiletmap.gov.au/toilet/5089,Sycamore Reserve,Hawkes Drive,Mill Park,Victoria,3082,TRUE,FALSE,-37.66785218,145.0406379
5090,https://toiletmap.gov.au/toilet/5090,Findon Reserve,Crampton Crescent,Mill Park,Victoria,3082,TRUE,FALSE,-37.66413109,145.0466757
5091,https://toiletmap.gov.au/toilet/5091,Thomastown East Reserve,Leslie Street,Thomastown,Victoria,3074,TRUE,FALSE,-37.68206528,145.0390612
5092,https://toiletmap.gov.au/toilet/5092,Norris Bank Reserve,Mcleans Road,Bundoora,Victoria,3083,FALSE,FALSE,-37.69503427,145.0461823
5093,https://toiletmap.gov.au/toilet/5093,Nick Ascenzo Reserve,Alexander Avenue,Thomastown,Victoria,3074,FALSE,FALSE,-37.68072641,145.0263743
5094,https://toiletmap.gov.au/toilet/5094,Kelynack Reserve,Azalea Avenue,Mill Park,Victoria,3082,FALSE,FALSE,-37.67138379,145.0772224
5095,https://toiletmap.gov.au/toilet/5095,Redleap Reserve,Redleap Avenue,Mill Park,Victoria,3082,TRUE,FALSE,-37.66635393,145.0622856
5096,https://toiletmap.gov.au/toilet/5096,Mill Park Softball Reserve,Morang Drive,Mill Park,Victoria,3082,FALSE,FALSE,-37.65697994,145.0567365
5102,https://toiletmap.gov.au/toilet/5102,Whittlesea Showgrounds,Whittlesea-Kinglake Road,Whittlesea,Victoria,3757,TRUE,TRUE,-37.51040035,145.1255858
5103,https://toiletmap.gov.au/toilet/5103,AF Walker Recreation Reserve,61 Laurel Street,Whittlesea,Victoria,3757,TRUE,FALSE,-37.51449797,145.1226842
5104,https://toiletmap.gov.au/toilet/5104,Whittlesea Courthouse,Beech Street,Whittlesea,Victoria,3757,FALSE,FALSE,-37.51079743,145.118776
5105,https://toiletmap.gov.au/toilet/5105,TH Hurrey Reserve Yan Yean,Plenty Road,Yan Yean,Victoria,3755,TRUE,FALSE,-37.55970881,145.108739
